1,5751,1,5697.62
2,5143,1,5557.62
3,5143,0,5470.89
4,4611,1,5445.46
5,4611,0,5402.32
6,4611,0,5376.76
7,4611,0,5297.18
8,4509,1,5330.43
9,4509,0,5161.55
10,4109,1,5131.9
11,4109,0,5056.51
12,4109,0,4823.09
13,4109,0,4634.57
14,3733,1,4545.62
15,3733,0,4364.25
16,3733,0,4298.34
17,3613,1,4345.26
18,3613,0,4337.99
19,3613,0,4321.41
20,3228,1,4234.52
21,3228,0,4224.41
22,3174,1,4232.32
23,3174,0,4061.99
24,3080,1,3977.45
25,3080,0,4069.66
26,3080,0,4129.06
27,3080,0,4105.39
28,3080,0,4115.76
29,3080,0,4168.09
30,3080,0,4204.93
31,3080,0,4158.57
32,3080,0,4110.98
33,3080,0,4159.94
34,3052,1,4125.66
35,3052,0,4201.24
36,3052,0,4233.69
37,3052,0,4165.21
38,3052,0,4153.02
39,3052,0,4148.3
40,3052,0,4243.54
41,3052,0,4266.69
42,3052,0,4164.2
43,3052,0,4162.5
44,3052,0,4066.28
45,3052,0,4035.53
46,3052,0,3988.05
47,3052,0,4030.1
48,3052,0,3944.94
49,3012,1,4001.91
50,3012,0,4075.41
51,3012,0,4045.68
52,3012,0,4187.75
53,3012,0,4186.34
54,3012,0,4143.94
55,3012,0,4116.35
56,3012,0,4042.93
57,3012,0,4063.9
58,3012,0,4191.6
59,3012,0,4183.68
60,3012,0,4208.65
61,3012,0,4187.54
62,3012,0,4130.61
63,3012,0,4110.86
64,3012,0,4189.81
65,3012,0,4263.77
66,3012,0,4297.98
67,3012,0,4333.29
68,3012,0,4379.46
69,3012,0,4364.16
70,3012,0,4403.54
71,3012,0,4261.61
72,3012,0,4236.06
73,3012,0,4238.06
74,3012,0,4369.66
75,3012,0,4237.29
76,3012,0,4240.29
77,3012,0,4082.1
78,3012,0,4169.25
79,3012,0,4263.4
80,3012,0,4167
81,3012,0,4296.66
82,3012,0,4192.01
83,3012,0,4212.62
84,3012,0,4236.86
85,3012,0,4163.7
86,3012,0,4071.16
87,2965,1,4117.15
88,2965,0,4189.25
89,2965,0,4120.14
90,2965,0,4103.69
91,2965,0,3991.36
92,2965,0,3850.26
93,2965,0,3883.97
94,2932,1,4019.16
95,2932,0,3982.88
96,2932,0,4004.25
97,2911,1,3946
98,2911,0,4050.04
99,2911,0,4013.69
100,2911,0,3987.1
101,2911,0,4076.7
102,2911,0,4157.9
103,2911,0,4134.44
104,2911,0,4039.64
105,2911,0,4132.52
106,2911,0,4065.53
107,2911,0,4165.79
108,2911,0,4140.5
109,2911,0,4181.76
110,2911,0,4133.18
111,2911,0,4190.06
112,2911,0,4188.26
113,2911,0,4154.23
114,2911,0,4041.04
115,2911,0,4045.97
116,2911,0,4030.76
117,2911,0,3947.79
118,2911,0,3827.14
119,2911,0,3898.35
120,2911,0,3781.16
121,2911,0,3842.25
122,2810,1,3792.36
123,2810,0,3828.26
124,2800,1,3831.31
125,2800,0,3819.43
126,2800,0,3974.12
127,2800,0,3959.81
128,2800,0,3990.97
129,2800,0,4050.55
130,2800,0,4074.91
131,2800,0,4010.18
132,2800,0,3880.1
133,2800,0,3853.35
134,2800,0,3786.54
135,2800,0,3722.46
136,2800,0,3746.09
137,2800,0,3783.9
138,2800,0,3690.09
139,2800,0,3660.5
140,2800,0,3651.61
141,2800,0,3696.41
142,2800,0,3738.97
143,2800,0,3653.69
144,2800,0,3691.62
145,2800,0,3677.57
146,2694,1,3662.62
147,2694,0,3753.35
148,2694,0,3714.11
149,2694,0,3695.5
150,2694,0,3721
151,2694,0,3674.64
152,2694,0,3701.25
153,2694,0,3745.45
154,2694,0,3777.57
155,2694,0,3839.45
156,2694,0,3879.25
157,2694,0,3938.39
158,2694,0,3908.29
159,2694,0,3916.05
160,2694,0,3908.65
161,2694,0,3957.94
162,2694,0,4041.09
163,2694,0,4058
164,2694,0,4078.1
165,2694,0,4076.99
166,2694,0,4071.03
167,2694,0,4083.82
168,2694,0,4111.25
169,2694,0,4108.16
170,2694,0,4110.84
171,2694,0,4076.86
172,2694,0,3881.01
173,2694,0,3854.7
174,2694,0,3862.09
175,2694,0,3663.68
176,2694,0,3720
177,2694,0,3687.01
178,2694,0,3692.11
179,2694,0,3678.19
180,2694,0,3746.4
181,2635,1,3785.55
182,2635,0,3815.06
183,2635,0,3807.69
184,2635,0,3799.89
185,2635,0,3974.62
186,2635,0,3969.96
187,2635,0,3948.86
188,2635,0,3915.43
189,2635,0,3899.21
190,2635,0,3956.41
191,2635,0,3973.1
192,2635,0,3968.76
193,2635,0,4095.41
194,2635,0,4205.65
195,2635,0,4131.3
196,2635,0,4120.48
197,2635,0,3994.59
198,2635,0,4053.78
199,2635,0,4096.8
200,2635,0,4119.68
201,2635,0,4159.05
202,2635,0,4211.27
203,2635,0,4136.12
204,2635,0,4034.09
205,2635,0,3938.9
206,2635,0,3923.94
207,2635,0,3879.79
208,2635,0,3914.15
209,2635,0,3919.11
210,2635,0,3879.29
211,2635,0,3823.38
212,2635,0,3954.57
213,2635,0,3961.29
214,2635,0,3985.64
215,2635,0,3916.05
216,2635,0,3874.88
217,2635,0,3845.8
218,2635,0,3936.66
219,2635,0,4040.85
220,2635,0,3995.8
221,2635,0,3994.85
222,2635,0,3992.34
223,2635,0,3951.36
224,2635,0,3966.07
225,2635,0,3927.39
226,2635,0,3973.75
227,2635,0,3944
228,2635,0,3927.5
229,2635,0,3887.15
230,2629,1,3810.19
231,2629,0,3819.59
232,2628,1,3891.71
233,2628,0,3832.6
234,2628,0,3681.34
235,2628,0,3591.55
236,2628,0,3762.15
237,2628,0,3757.28
238,2628,0,3718.93
239,2628,0,3651.06
240,2628,0,3779.91
241,2628,0,3770.06
242,2628,0,3883.51
243,2628,0,3923.36
244,2628,0,4017.22
245,2628,0,3994.1
246,2628,0,3864
247,2628,0,3807.94
248,2628,0,3815.74
249,2628,0,3891.8
250,2628,0,3876.46
251,2628,0,3905.68
252,2628,0,3921.6
253,2628,0,3915.3
254,2628,0,3851.95
255,2628,0,3868.84
256,2628,0,3810.24
257,2628,0,3925.57
258,2628,0,3933.95
259,2628,0,3945.55
260,2628,0,3897.06
261,2628,0,3826.84
262,2628,0,3672.36
263,2628,0,3699.24
264,2628,0,3702.4
265,2628,0,3656.29
266,2628,0,3736
267,2628,0,3808.5
268,2628,0,3935.84
269,2611,1,3899.95
270,2611,0,3891
271,2611,0,3872.32
272,2611,0,3765.25
273,2611,0,3791.53
274,2611,0,3736.31
275,2611,0,3666.41
276,2611,0,3707.66
277,2611,0,3775.93
278,2611,0,3717.94
279,2611,0,3588.61
280,2611,0,3714.28
281,2611,0,3815.69
282,2611,0,3710.49
283,2611,0,3631.36
284,2563,1,3686.39
285,2563,0,3797.46
286,2563,0,3819.07
287,2563,0,3854.99
288,2563,0,3760.3
289,2563,0,3716.59
290,2563,0,3653.7
291,2563,0,3770.46
292,2560,1,3809.9
293,2560,0,3780.44
294,2560,0,3827.86
295,2560,0,3816.51
296,2560,0,3738.19
297,2560,0,3759.29
