377,12002,0,12373.6,79
378,12002,0,12344.7,75
379,12002,0,12304.2,72
380,12002,0,12284.4,72
381,12002,0,12279.5,69
382,11992,1,12270.8,75
383,11992,0,12283.1,71
384,11992,0,12252.5,70
385,11992,0,12230.1,70
386,11992,0,12177.9,70
387,11992,0,12193.4,77
388,11992,0,12188.8,72
389,11910,1,12201.7,73
390,11910,0,12222.8,73
391,11910,0,12218.4,73
392,11910,0,12194.7,72
393,11883,1,12211.7,77
394,11883,0,12217.4,72
395,11841,1,12223.5,74
396,11841,0,12227.8,73
397,11841,0,12262.3,78
398,11836,1,12225.2,73
399,11836,0,12169.9,73
400,11836,0,12180.8,73
401,11836,0,12157.4,77
402,11836,0,12171.5,70
403,11836,0,12202.8,75
404,11733,1,12232,77
405,11733,0,12213,75
406,11733,0,12163.6,73
407,11733,0,12213.6,77
408,11733,0,12215.6,76
409,11733,0,12167.1,77
410,11733,0,12165,77
411,11717,1,12150.5,75
412,11717,0,12163.5,76
413,11717,0,12161.1,76
414,11717,0,12117.4,76
415,11717,0,12123.5,72
416,11717,0,12124.1,80
417,11633,1,12172.5,75
418,11633,0,12143,80
419,11633,0,12075.1,76
420,11633,0,12096,77
421,11633,0,12068.3,74
422,11567,1,12062.6,79
423,11567,0,12141.1,75
424,11567,0,12098.1,77
425,11567,0,12125.5,78
426,11567,0,12069.2,78
427,11567,0,12086.4,76
428,11567,0,12035.6,79
429,11567,0,12056.9,75
430,11567,0,11997.4,77
431,11567,0,11954.5,77
432,11567,0,11917.6,76
433,11567,0,11904.7,72
434,11567,0,11857.1,76
435,11567,0,11824,76
436,11425,1,11833,75
437,11425,0,11807.4,80
438,11425,0,11852.6,73
439,11425,0,11813.5,76
440,11425,0,11817.7,77
441,11386,1,11831,79
442,11386,0,11817.2,79
443,11289,1,11751.1,72
444,11289,0,11728.7,79
445,11289,0,11767.5,75
446,11289,0,11773.7,75
447,11289,0,11754,74
448,11289,0,11714.1,72
449,11289,0,11688.5,68
450,11289,0,11670.8,71
451,11289,0,11700.4,75
452,11172,1,11670.9,77
453,11172,0,11676.1,77
454,11172,0,11649.4,77
455,11172,0,11646.9,78
456,11172,0,11617.1,73
457,11169,1,11642.9,74
458,11169,0,11622,77
459,11161,1,11619,76
460,11161,0,11627.6,74
461,11161,0,11632.6,76
462,11161,0,11624.5,76
463,11161,0,11611.1,78
464,11109,1,11600.8,78
465,11109,0,11582.5,79
466,11109,0,11608,76
467,11109,0,11579.6,74
468,11109,0,11546.6,70
469,11109,0,11454.5,73
470,11007,1,11434.5,68
471,11007,0,11376.3,75
472,11007,0,11307.1,70
473,10996,1,11282.1,78
474,10996,0,11286.2,74
475,10996,0,11285.4,69
476,10996,0,11287.6,69
477,10991,1,11277.3,74
478,10991,0,11241.4,76
479,10922,1,11228.6,68
480,10922,0,11205.9,75
481,10922,0,11202.5,73
482,10922,0,11195.3,73
483,10922,0,11159.1,68
484,10922,0,11159.8,73
485,10865,1,11145.7,72
486,10861,1,11152.8,69
487,10861,0,11155.7,72
488,10846,1,11112.9,74
489,10846,0,11089.3,75
490,10821,1,11107.1,71
491,10821,0,11101.8,76
492,10777,1,11061.4,75
493,10777,0,11069.8,70
494,10718,1,10980.5,70
495,10718,0,10965.6,70
496,10639,1,10980,72
497,10639,0,10990.4,76
498,10611,1,11038.3,76
499,10611,0,11015.3,77
500,10611,0,10965.8,79
501,10611,0,10921.4,76
502,10512,1,10908.1,70
503,10512,0,10859.4,76
504,10512,0,10837.8,75
505,10512,0,10788.4,76
506,10481,1,10801.8,71
507,10481,0,10802.9,73
508,10481,0,10731.4,75
509,10481,0,10717.9,69
510,10441,1,10752.9,69
511,10441,0,10687.6,69
512,10441,0,10644.3,71
513,10441,0,10626.7,63
514,10441,0,10639.6,67
515,10441,0,10630.1,70
516,10418,1,10603.4,70
517,10418,0,10611.8,75
518,10418,0,10618.2,71
519,10323,1,10590,73
520,10323,0,10547.9,73
521,10323,0,10535.6,71
522,10323,0,10516.8,69
523,10323,0,10500.4,72
524,10323,0,10489.7,67
525,10323,0,10473.5,70
526,10279,1,10498.4,64
527,10279,0,10493.2,69
528,10279,0,10470.9,69
529,10279,0,10458,72
530,10279,0,10473.7,68
531,10279,0,10488.3,66
532,10279,0,10453.6,64
533,10279,0,10482.1,65
534,10279,0,10429.6,64
535,10270,1,10434.1,64
536,10270,0,10473.3,74
537,10267,1,10490.8,73
538,10267,0,10464.9,71
539,10256,1,10469.7,70
540,10256,0,10428.7,70
541,10256,0,10462.2,68
542,10256,0,10441.4,66
543,10256,0,10471.5,71
544,10230,1,10464.3,71
545,10230,0,10502.2,72
546,10230,0,10430.4,73
547,10230,0,10405.9,71
548,10230,0,10410.9,74
549,10230,0,10382.7,75
550,10230,0,10387.4,74
551,10144,1,10405.2,74
552,10140,1,10352.4,72
553,10140,0,10323,73
554,10093,1,10353.8,70
555,10093,0,10350.1,77
556,10093,0,10384,72
557,10093,0,10349.6,74
558,10016,1,10333.6,75
559,10016,0,10314.8,71
560,10016,0,10279.7,69
561,10016,0,10288.1,70
562,10016,0,10263.5,73
563,10016,0,10295.6,67
564,10016,0,10297.5,67
565,9995,1,10322.9,69
566,9995,0,10297.6,73
567,9992,1,10309,73
568,9992,0,10318.3,75
569,9966,1,10289.4,76
570,9966,0,10272.2,72
571,9966,0,10249.8,75
572,9966,0,10247.8,70
573,9966,0,10256.3,69
574,9966,0,10258.1,72
575,9966,0,10281.2,75
576,9966,0,10313.6,76
577,9966,0,10268.1,76
578,9966,0,10270.9,75
579,9940,1,10248.4,75
580,9940,0,10244.6,73
581,9940,0,10217.1,74
582,9899,1,10242.5,71
583,9899,0,10206.2,75
584,9899,0,10172.6,71
585,9899,0,10159.2,71
586,9899,0,10139.2,73
587,9899,0,10165.1,74
588,9899,0,10133.3,75
589,9851,1,10123.7,72
590,9851,0,10079.2,71
591,9851,0,10062.3,68
592,9851,0,10074.2,69
593,9851,0,10088.4,68
594,9851,0,10094.5,73
595,9844,1,10125.8,72
596,9844,0,10134.6,68
597,9844,0,10092.2,72
598,9844,0,10075.8,66
599,9844,0,10075.3,65
600,9844,0,10057.2,70
601,9786,1,10092.5,68
602,9786,0,10050.6,72
603,9757,1,10063.9,75
604,9757,0,10010.2,69
605,9757,0,10006.7,70
606,9757,0,9976,67
607,9757,0,9978.51,69
608,9737,1,9996.62,68
609,9737,0,9988.41,69
610,9737,0,9948.15,68
611,9704,1,9954.15,68
612,9704,0,9961.01,70
613,9704,0,9924.54,71
614,9704,0,9894.19,72
615,9704,0,9901.84,68
616,9704,0,9903.79,70
617,9704,0,9933.9,71
618,9659,1,9936.15,75
619,9659,0,9962.65,69
620,9659,0,9955.88,71
621,9659,0,9956.17,69
622,9659,0,9927.67,72
623,9630,1,9956.3,73
624,9630,0,9934.71,74
625,9601,1,9894,75
626,9601,0,9877.85,73
627,9601,0,9868.42,69
628,9601,0,9853.48,69
629,9556,1,9867.36,64
630,9556,0,9834.71,70
631,9556,0,9817.74,70
632,9556,0,9808.11,74
633,9499,1,9822.16,74
634,9499,0,9814.91,73
635,9498,1,9813.9,73
636,9498,0,9787.4,73
637,9498,0,9799.64,71
638,9498,0,9822.27,71
639,9498,0,9795.6,69
640,9498,0,9761.41,71
641,9440,1,9739.26,73
642,9440,0,9714.7,70
643,9434,1,9720.49,73
644,9434,0,9722.7,69
645,9434,0,9722.92,71
646,9434,0,9748.92,74
647,9434,0,9773.5,77
648,9434,0,9743.56,71
649,9434,0,9730.12,74
650,9434,0,9692.77,72
651,9434,0,9680.06,72
652,9376,1,9677.2,72
653,9376,0,9643.3,74
654,9376,0,9654.09,71
655,9376,0,9614.17,70
656,9376,0,9678.52,71
657,9376,0,9670.5,76
658,9376,0,9675.62,72
659,9376,0,9637.96,68
660,9376,0,9631.79,71
661,9355,1,9599.3,68
662,9355,0,9568.67,66
663,9351,1,9522.36,66
664,9315,1,9528.48,70
665,9244,1,9485.31,73
666,9244,0,9504.15,72
667,9244,0,9495.76,69
668,9244,0,9486.41,74
669,9244,0,9424.9,68
670,9074,1,9439.12,68
671,9074,0,9399.89,71
672,9074,0,9328.59,69
673,9051,1,9272.92,70
674,9051,0,9292.12,69
675,9051,0,9235.94,64
676,9051,0,9277.69,65
677,9044,1,9250.12,70
678,9044,0,9207.17,67
679,9044,0,9221.52,66
680,9044,0,9202.29,70
681,9044,0,9226.24,70
682,9022,1,9206.02,65
683,9022,0,9223.7,68
684,9022,0,9218.88,69
685,9000,1,9183.56,71
686,9000,0,9176.15,69
687,9000,0,9180.41,70
688,8985,1,9161.25,68
689,8985,0,9199.36,74
690,8985,0,9157.7,73
691,8929,1,9184.92,66
692,8929,0,9191.95,71
693,8929,0,9180.85,70
694,8929,0,9128,69
695,8929,0,9149.16,70
696,8887,1,9141.1,68
697,8887,0,9127.76,72
698,8887,0,9099.5,70
699,8887,0,9089.49,73
700,8887,0,9121.99,75
701,8869,1,9119.98,72
702,8869,0,9091.35,72
703,8834,1,9109.4,67
704,8834,0,9049.15,73
705,8822,1,9046.55,70
706,8822,0,9050.8,72
707,8785,1,9037.27,71
708,8785,0,9043.21,71
709,8785,0,9051.29,74
710,8785,0,9018.73,72
711,8785,0,9036.76,72
712,8785,0,9023.33,74
713,8785,0,9004.31,74
714,8765,1,8989.55,68
715,8765,0,9028.79,70
716,8737,1,9049.04,71
717,8737,0,9078.92,74
718,8737,0,9099.14,75
719,8729,1,9099.71,74
720,8729,0,9061.15,74
721,8725,1,9040.71,72
722,8725,0,8985.31,72
723,8725,0,8960.96,75
724,8725,0,8926.92,74
725,8725,0,8926.81,68
726,8725,0,8940.96,68
727,8717,1,8940.96,71
728,8717,0,8935.81,74
729,8717,0,8923.67,73
730,8717,0,8904.42,70
731,8693,1,8932.2,70
732,8693,0,8946.15,71
733,8693,0,8944.94,70
734,8693,0,8908.83,65
735,8677,1,8916.62,71
736,8677,0,8945.48,69
737,8677,0,8968.38,73
738,8677,0,8972.99,74
739,8677,0,8940.56,73
740,8677,0,8928.14,71
741,8677,0,8908.75,70
742,8677,0,8933.04,69
743,8677,0,8946.34,68
744,8653,1,8942.51,72
745,8653,0,8907.31,72
746,8653,0,8899.01,66
747,8653,0,8914.67,70
748,8646,1,8919.76,74
749,8646,0,8899.41,71
750,8646,0,8907.95,72
751,8646,0,8914.16,73
752,8646,0,8877.74,67
753,8634,1,8861.27,73
754,8634,0,8888.2,68
755,8634,0,8915.94,70
756,8559,1,8870.86,62
757,8559,0,8898.05,69
758,8559,0,8889.15,70
759,8547,1,8844.12,69
760,8547,0,8820.91,72
761,8534,1,8851.73,67
762,8534,0,8794.81,72
763,8532,1,8813.66,67
764,8512,1,8807.7,75
765,8512,0,8819.5,70
766,8486,1,8812.85,70
767,8486,0,8775.62,69
768,8476,1,8758.95,74
769,8476,0,8745.14,73
770,8463,1,8737.25,71
771,8463,0,8756.58,71
772,8463,0,8785.12,71
773,8455,1,8785.6,78
774,8455,0,8765.56,78
775,8428,1,8764.2,72
776,8428,0,8736.92,77
777,8428,0,8745.02,74
778,8428,0,8722.75,70
779,8428,0,8695.45,72
780,8419,1,8718.11,75
781,8419,0,8689.33,72
782,8419,0,8704.38,74
783,8383,1,8734.55,76
784,8383,0,8649.21,73
785,8383,0,8707.44,73
786,8367,1,8703.33,72
787,8367,0,8647.79,73
788,8367,0,8670.86,73
789,8367,0,8660.59,75
790,8308,1,8704.04,72
791,8308,0,8678.76,77
792,8305,1,8668.26,75
793,8305,0,8687.58,73
794,8284,1,8654.54,77
795,8284,0,8646.1,70
796,8284,0,8667.76,76
797,8284,0,8662.54,74
798,8284,0,8649.09,72
799,8284,0,8686.02,69
800,8284,0,8664.16,72
801,8284,0,8608.09,73
802,8284,0,8575.46,70
803,8284,0,8576.36,75
804,8181,1,8617.74,75
805,8181,0,8553.24,75
806,8181,0,8524.94,72
807,8181,0,8489.99,70
808,8181,0,8512.74,70
809,8181,0,8515.92,73
810,8181,0,8464.15,72
811,8181,0,8447.23,73
812,8169,1,8444.25,73
813,8169,0,8443.75,74
814,8169,0,8417.19,72
815,8169,0,8478.17,66
816,8169,0,8485.49,78
817,8154,1,8437.34,75
818,8154,0,8440.23,72
819,8154,0,8431.58,73
820,8154,0,8399.51,74
821,8154,0,8388.38,73
822,8154,0,8400.94,73
823,8154,0,8423.62,69
824,8154,0,8410.31,69
825,8154,0,8437.99,74
826,8117,1,8493.23,75
827,8117,0,8540.34,78
828,8117,0,8527.73,74
829,8117,0,8527.1,74
830,8117,0,8482.4,76
831,8117,0,8446.55,71
832,8117,0,8423.86,75
833,8117,0,8399.5,70
834,8117,0,8383.02,72
835,8117,0,8374.16,68
836,8117,0,8413.7,70
837,8112,1,8411.23,70
838,8112,0,8411.56,72
839,8112,0,8419.35,74
840,8095,1,8405.36,73
841,8095,0,8371.27,70
842,8095,0,8377.61,66
843,8095,0,8347.84,70
844,8058,1,8353.45,67
845,8058,0,8353.5,71
846,8031,1,8336.04,69
847,8031,0,8314.76,73
848,8031,0,8284.83,74
849,8031,0,8299.06,68
850,8031,0,8273.54,69
851,8031,0,8276.6,67
852,7991,1,8247.4,67
853,7991,0,8284.29,71
854,7991,0,8319.11,77
855,7991,0,8320.21,72
856,7991,0,8325.99,75
857,7991,0,8351,76
858,7991,0,8386.35,74
859,7954,1,8417.61,72
860,7954,0,8408,73
861,7954,0,8375.58,72
862,7954,0,8279.21,71
863,7954,0,8240.16,70
864,7954,0,8257.21,74
865,7939,1,8232.23,70
866,7939,0,8246.41,71
867,7934,1,8191.69,75
868,7934,0,8153.59,67
869,7934,0,8187.01,67
870,7926,1,8176.84,69
871,7926,0,8180.4,65
872,7926,0,8191.6,75
873,7914,1,8167.36,72
874,7914,0,8134.66,69
875,7914,0,8132.41,67
876,7914,0,8179.76,71
877,7841,1,8197.92,74
878,7841,0,8186.66,73
879,7838,1,8164.4,74
880,7838,0,8081.35,74
881,7838,0,8105.39,70
882,7828,1,8065.64,70
883,7828,0,8034.61,70
884,7825,1,8027.64,68
885,7825,0,8037.85,70
886,7825,0,8056.99,67
887,7825,0,8064.12,70
888,7825,0,8036.45,64
889,7825,0,8019.3,68
890,7822,1,7986.56,66
891,7822,0,7999.96,70
892,7822,0,8014.35,69
893,7822,0,7972.99,71
894,7771,1,7948.79,67
895,7771,0,7938.21,69
896,7771,0,7954.15,62
897,7771,0,7969.29,66
898,7771,0,7969.62,66
899,7771,0,7987.06,64
900,7771,0,7988.45,68
901,7771,0,7982.65,61
902,7771,0,7990.44,63
903,7771,0,8000.3,68
904,7771,0,7974.93,68
905,7722,1,7958.26,67
906,7722,0,7935.8,66
907,7722,0,7978.71,66
908,7719,1,7987.88,70
909,7719,0,8005.8,67
910,7719,0,7973.46,72
911,7704,1,7949.32,71
912,7704,0,7907.9,73
913,7704,0,7893.7,70
914,7704,0,7941.44,71
915,7704,0,7946.56,73
916,7704,0,7945.49,72
917,7612,1,7910.55,73
918,7612,0,7898.5,70
919,7612,0,7927.46,71
920,7612,0,7935.18,73
921,7612,0,7894.81,73
922,7612,0,7869.57,69
923,7612,0,7896.95,73
924,7612,0,7938.96,71
925,7612,0,7883.43,68
926,7612,0,7889.99,72
927,7612,0,7856.73,64
928,7612,0,7883.3,70
929,7612,0,7916.98,72
930,7612,0,7901.11,70
931,7612,0,7894.62,72
932,7612,0,7880.96,68
933,7612,0,7921.89,72
934,7612,0,7956.6,73
935,7611,1,7945.59,72
936,7611,0,7930.07,71
937,7611,0,7952.1,77
938,7611,0,7931.95,71
939,7609,1,7888.89,75
940,7609,0,7897.09,65
941,7609,0,7912.11,73
942,7608,1,7900.96,72
943,7608,0,7870.36,66
944,7572,1,7894.4,69
945,7572,0,7856.32,71
946,7534,1,7884.82,73
947,7534,0,7855.09,70
948,7534,0,7811.31,73
949,7534,0,7839.6,70
950,7534,0,7843.88,75
951,7463,1,7889.56,74
952,7463,0,7863.96,76
953,7463,0,7806.02,77
954,7463,0,7804.81,72
955,7463,0,7809.65,71
956,7463,0,7787.1,73
957,7463,0,7716.57,70
958,7463,0,7768.02,72
959,7449,1,7728.68,71
960,7449,0,7677.45,72
961,7449,0,7671.09,65
962,7449,0,7653.64,72
963,7449,0,7671.57,73
964,7449,0,7636.24,71
965,7449,0,7622.51,71
966,7449,0,7642.89,70
967,7449,0,7633.95,69
968,7449,0,7631.45,64
969,7430,1,7610.81,71
970,7430,0,7637.84,67
971,7430,0,7634.14,68
972,7430,0,7615.51,68
973,7430,0,7583.51,67
974,7430,0,7576.46,71
975,7430,0,7586.71,65
976,7395,1,7579.69,69
977,7395,0,7561.01,70
978,7395,0,7589.86,72
979,7306,1,7563.69,75
980,7306,0,7569.35,74
981,7306,0,7586.93,76
982,7306,0,7573.19,71
983,7306,0,7580.27,75
984,7284,1,7559.41,75
985,7284,0,7525.93,75
986,7284,0,7521.76,72
987,7284,0,7516.86,69
988,7275,1,7505.27,72
989,7275,0,7494.48,74
990,7275,0,7477.38,72
991,7251,1,7453.44,75
992,7251,0,7447.54,71
993,7242,1,7439.82,67
994,7242,0,7463.38,64
995,7242,0,7428.88,74
996,7242,0,7436.68,70
997,7242,0,7414.4,70
998,7204,1,7378.69,71
999,7204,0,7344.14,65
1000,7204,0,7373.77,65
1001,7204,0,7371.76,64
1002,7204,0,7358.77,65
1003,7179,1,7327.5,62
1004,7179,0,7346.02,64
1005,7179,0,7344.32,68
1006,7154,1,7301.9,68
1007,7154,0,7323.31,68
1008,7105,1,7385.54,72
