1,6187,1,5633.76
2,5139,1,5480.11
3,5139,0,5335.01
4,5139,0,5224.55
5,4978,1,5131.31
6,4978,0,5018.27
7,4306,1,5000.96
8,4306,0,4922.76
9,4306,0,4818.77
10,4306,0,4760.8
11,4017,1,4743.73
12,4017,0,4717.66
13,4017,0,4652.6
14,3866,1,4600.09
15,3866,0,4526.56
16,3866,0,4522.88
17,3604,1,4411.96
18,3604,0,4401.6
19,3251,1,4298.38
20,3251,0,4241.75
21,3251,0,4155.84
22,3251,0,4016.65
23,3251,0,3940.61
24,3145,1,3838.65
25,3145,0,3819.5
26,3145,0,3833.16
27,3048,1,3845.4
28,3048,0,3773.1
29,3048,0,3784.14
30,3048,0,3774.5
31,3048,0,3690.68
32,3048,0,3744.2
33,3048,0,3762.75
34,3048,0,3706.39
35,3048,0,3701.82
36,3048,0,3685.86
37,3048,0,3707.68
38,3048,0,3737.59
39,2723,1,3702.22
40,2723,0,3665.86
41,2723,0,3644.15
42,2723,0,3563.8
43,2723,0,3622.65
44,2684,1,3539.49
45,2684,0,3421.19
46,2684,0,3407.21
47,2684,0,3331.2
48,2684,0,3246.47
49,2684,0,3182.19
50,2639,1,3171.11
51,2639,0,3115.34
52,2639,0,3094.97
53,2489,1,3029.81
54,2489,0,3052.74
55,2489,0,3002.35
56,2489,0,3026.75
57,2489,0,2945.6
58,2377,1,2906.39
59,2377,0,2889.29
60,2291,1,2911.69
61,2291,0,2813.09
62,2291,0,2707.21
63,2291,0,2725.74
64,2278,1,2716.61
65,2278,0,2762.35
66,2268,1,2642.31
67,2268,0,2614.46
68,2268,0,2673.53
69,2268,0,2693.64
70,2268,0,2729.28
71,2217,1,2693.25
72,2217,0,2739.05
73,2217,0,2716.26
74,2217,0,2689.25
75,2217,0,2667.68
76,2217,0,2674.3
77,2217,0,2671.7
78,2212,1,2664.25
79,2212,0,2658.09
80,2212,0,2678.99
81,2212,0,2698.16
82,2212,0,2693.57
83,2212,0,2690.04
84,2182,1,2738.14
85,2182,0,2780.6
86,2182,0,2748.19
87,2182,0,2653.31
88,2182,0,2646.24
89,2182,0,2629.44
90,2182,0,2626.36
91,2143,1,2593.74
92,2143,0,2652.81
93,2143,0,2570.69
94,2143,0,2595.25
95,2143,0,2598.82
96,2143,0,2587.54
97,2143,0,2522.16
98,2143,0,2543.99
99,2143,0,2545.43
100,2143,0,2540.07
