1,5621,1,5718.54
2,5567,1,5498.06
3,5533,1,5371.59
4,4413,1,5278.85
5,4413,0,5176.09
6,4413,0,5095.46
7,4413,0,4922.3
8,4413,0,4800.3
9,4413,0,4780.3
10,4064,1,4738.31
11,4064,0,4625.51
12,4064,0,4588.3
13,4064,0,4520.75
14,4064,0,4442.62
15,3512,1,4302.23
16,3512,0,4177.66
17,3512,0,4129.89
18,3226,1,4032.14
19,3226,0,3944.4
20,3226,0,3831.44
21,3226,0,3866.8
22,3127,1,3865.04
23,3127,0,3791.1
24,3127,0,3845.06
25,3127,0,3812.85
26,3127,0,3869.7
27,3127,0,3835.35
28,3062,1,3841.41
29,3062,0,3820.93
30,3062,0,3792.22
31,3062,0,3673.06
32,3062,0,3526.94
33,3038,1,3496.22
34,3038,0,3418.36
35,2730,1,3346.76
36,2730,0,3315.8
37,2730,0,3361.53
38,2730,0,3289.68
39,2730,0,3262.76
40,2730,0,3213.39
41,2730,0,3208.1
42,2590,1,3233.4
43,2590,0,3171.05
44,2567,1,3254.66
45,2567,0,3163.86
46,2567,0,3132.43
47,2567,0,3065.94
48,2567,0,3040.71
49,2486,1,3127.12
50,2486,0,3098.91
51,2486,0,3051.26
52,2486,0,3062.25
53,2486,0,2996.57
54,2386,1,2963.59
55,2386,0,2913.44
56,2365,1,2857.4
57,2365,0,2924.19
58,2365,0,2817.96
59,2365,0,2838.14
60,2355,1,2856.19
61,2355,0,2852.72
62,2355,0,2773.31
63,2355,0,2728.12
64,2353,1,2730.06
65,2353,0,2698.26
66,2353,0,2711.39
67,2353,0,2652.46
68,2335,1,2767.19
69,2335,0,2759.71
70,2335,0,2784.75
71,2335,0,2725.57
72,2335,0,2725.56
73,2260,1,2651.66
74,2260,0,2665.96
75,2260,0,2665.18
76,2260,0,2620.75
77,2243,1,2614.9
78,2243,0,2602.64
79,2243,0,2638.49
80,2243,0,2562.89
81,2195,1,2595.4
82,2195,0,2616.43
83,2195,0,2631.78
84,2195,0,2605.95
